Name;Site ;Plot ;Date;Open_water;Bare_rock;Bare_soil;Species ;Genus;Abundance;distance_road;dist_t1;dist_t2;dist_t3;dist_t4;dist_t5;Altitude_point;Altitude_nearest_road;D altitude;Operation_start;Invasive;Com;Str;Rud;CSR;L;F;R;N;S;Classification;X_Coord;Y_Coord
Ytre_vikna;3;47;20.07.2024;0;0;0;Calluna vulgaris ;Calluna;20;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Carex panicea;Carex;14;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Cladonia sp.;Cladonia;19;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL ;;;;;;;;;;L;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Empetrum nigrum;Empetrum;17;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;0;100;0;S;7;6;2;1;0;V;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;20;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;;;;;6;4;4;4;0;B;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Lysimachia europaea;Lysimachia;1;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Molinia caerulea;Molinia;4;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;5;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;;;;;6;5;2;2;0;B;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Ptilidium ciliare;Ptilidium;1;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;;;;;6;5;2;2;0;B;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;20;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;;;;;7;4;2;1;0;B;589995,4489;7199461,251
Ytre_vikna;3;47;20.07.2024;0;0;0;Vaccinium uliginosum ;Vaccinium;4;18,25;32,49;312,98;366,79;378,99;533,41;133,61;131,82;1,79;2012;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;589995,4489;7199461,251
Ytre_vikna;3;48;18.07.2024;0;0;0;Bryocaulon divergens;Bryocaulon;2;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;;;;;;;;;;L;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Calluna vulgaris ;Calluna;4;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Cetraria islandica;Cetraria;4;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL ;;;;;;;;;;L;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Cladonia sp.;Cladonia;13;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL ;;;;;;;;;;L;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Empetrum nigrum;Empetrum;9;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;0;100;0;S;7;6;2;1;0;V;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;1;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;;;;;6;4;4;4;0;B;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Polytrichum sp. ;Polytrichum;14;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;;;;;;;;;;B;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Ptilidium ciliare;Ptilidium;1;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;;;;;6;5;2;2;0;B;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;20;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;;;;;7;4;2;1;0;B;589446,7383;7198589,797
Ytre_vikna;3;48;18.07.2024;0;0;0;Vaccinium vitis-idaea;Vaccinium;3;45,85;162,01;228,47;231,54;444,51;565,75;82,62;76,37;6,26;2012;NOL;3,36;96,64;0;S;6;5;2;2;0;V;589446,7383;7198589,797
Ytre_vikna;3;49;20.07.2024;0;15;0;Agrostis mertensii;Agrostis;2;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;2,84;60,91;36,26;SR;;;;;;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Bryocaulon divergens;Bryocaulon;9;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;;;;;;;;;;L;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Calluna vulgaris ;Calluna;2;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Carex panicea;Carex;13;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Cetraria islandica;Cetraria;2;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL ;;;;;;;;;;L;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Cladonia sp.;Cladonia;8;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL ;;;;;;;;;;L;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Fargelav branch?;Fargelav;1;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;;;;;;;;;;;L;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Hieracium sp ;Hieracium ;1;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;;;;;;;;;;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Huperzia selago;Huperzia;1;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;;;;;7;6;2;2;0;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Juniperus communis;Juniperus;10;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;0;86,61;13,39;S;8;5;5;3;0;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Molinia caerulea;Molinia;3;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Racomitrium lanuginosum;Racomitrium;18;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;;;;;7;4;2;1;0;B;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Rock lichen;Rock lichen;5;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;;;;;;;;;;;L;590091,5412;7199509,078
Ytre_vikna;3;49;20.07.2024;0;15;0;Trichophorum cespitosum;Trichophorum;2;48,28;137,56;205,65;333,17;447,08;450,56;142,5;135,58;6,92;2012;NOL;1,19;98,81;0;S;8;8;2;1;0;V;590091,5412;7199509,078
Ytre_vikna;3;50;22.07.2024;0;0;0;Arctous alpina ;Arctous;6;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Betula nana;Betula;13;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Calluna vulgaris ;Calluna;8;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Cetraria islandica;Cetraria;1;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL ;;;;;;;;;;L;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Cladonia sp.;Cladonia;18;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL ;;;;;;;;;;L;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Dicranum sp. ;Dicranum;4;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL ;;;;;;;;;;B;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Empetrum nigrum;Empetrum;20;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;0;100;0;S;7;6;2;1;0;V;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;7;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;;;;;6;4;4;4;0;B;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;8;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;;;;;6;5;2;2;0;B;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Ptilidium ciliare;Ptilidium;3;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;;;;;6;5;2;2;0;B;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;20;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;;;;;7;4;2;1;0;B;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Rhytidiadelphus loreus;Rhytidiadelphus;2;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;;;;;5;6;2;2;0;B;588422,5223;7198407,494
Ytre_vikna;3;50;22.07.2024;0;0;0;Vaccinium uliginosum ;Vaccinium;17;39,32;105,72;218,35;461,17;494,96;516,86;71,15;65,18;5,97;2012;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;588422,5223;7198407,494
Ytre_vikna;3;51;22.07.2024;0;0;0;Arctous alpina ;Arctous;18;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Carex lasiocarpa;Carex;1;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL ;23,26;72,51;4,23;S/CS;8;10;6;3;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Carex panicea;Carex;3;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Cirriphyllum piliferum;Cirriphyllum;5;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL ;;;;;4;6;6;6;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Cladonia sp.;Cladonia;12;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL ;;;;;;;;;;L;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Dicranum sp. ;Dicranum;5;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL ;;;;;;;;;;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Empetrum nigrum;Empetrum;15;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;0;100;0;S;7;6;2;1;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Hylocomiadelphus triquetrus;Hylocomiadelphus;6;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;;;;;6;6;6;3;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Hylocomium splendens;Hylocomium;9;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;;;;;6;5;4;2;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;20;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;;;;;6;4;4;4;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Juniperus communis;Juniperus;2;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;0;86,61;13,39;S;8;5;5;3;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Lysimachia europaea;Lysimachia;13;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Molinia caerulea;Molinia;20;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;13;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;;;;;6;5;2;2;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Potentilla erecta ;Potentilla;6;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Ptilidium ciliare;Ptilidium;5;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;;;;;6;5;2;2;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;3;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;;;;;7;4;2;1;0;B;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;1;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;1,19;98,81;0;S;8;8;2;1;0;V;589313,3297;7198430,725
Ytre_vikna;3;51;22.07.2024;0;0;0;Vaccinium uliginosum ;Vaccinium;20;18,49;65,26;294,33;369,03;462,13;647,41;74,37;78,98;-4,61;2012;NOL;10,72;63,58;25,7;S/SR;7;6;2;2;0;V;589313,3297;7198430,725
Ytre_vikna;3;52;18.07.2024;0;0;0;Agrostis capillaris ;Agrostis;16;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;5,9;52,83;41,27;SR;6;5;4;4;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Betula nana;Betula;6;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Carex lasiocarpa;Carex;17;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL ;23,26;72,51;4,23;S/CS;8;10;6;3;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Cirriphyllum piliferum;Cirriphyllum;4;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL ;;;;;4;6;6;6;0;B;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Juncus conglomeratus;Juncus;2;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;19,93;80,07;0;S/CS;7;7;4;3;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Linnaea borealis;Linnaea;3;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;5,68;42,1;52,22;SR;5;5;2;2;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Lysimachia europaea;Lysimachia;1;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;10,73;33,72;55,54;R/CSR;5;6;3;3;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Molinia caerulea;Molinia;7;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;15,69;65,27;19,04;S/SR;7;8;3;2;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Myrica gale;Myrica;20;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;8;82,79;9,21;S;8;9;3;2;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Potentilla erecta ;Potentilla;6;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Rubus chamaemorus;Rubus;1;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;36,86;44,01;19,13;CS/CSR;9;7;1;1;0;V;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Sphagnum sp. ;Sphagnum;18;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;;;;;;;;;;B;589346,6876;7198612,83
Ytre_vikna;3;52;18.07.2024;0;0;0;Vaccinium vitis-idaea;Vaccinium;6;30,35;138,47;178,22;220,05;466,07;476,94;73,36;75,45;-2,1;2012;NOL;3,36;96,64;0;S;6;5;2;2;0;V;589346,6876;7198612,83
Ytre_vikna;3;53;18.07.2024;0;0;20;Arctous alpina ;Arctous;1;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Calluna vulgaris ;Calluna;4;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Cetraria islandica;Cetraria;1;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL ;;;;;;;;;;L;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Cladonia sp.;Cladonia;8;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL ;;;;;;;;;;L;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Dicranella heteromalla;Dicranella;1;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL ;;;;;4;5;3;3;0;B;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Empetrum nigrum;Empetrum;5;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL;0;100;0;S;7;6;2;1;0;V;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Racomitrium lanuginosum;Racomitrium;19;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;NOL;;;;;7;4;2;1;0;B;588707,6092;7198557,091
Ytre_vikna;3;53;18.07.2024;0;0;20;Rock lichen;Rock lichen;5;16,68;104,07;177,28;258,34;388,51;404,83;90,21;90,59;-0,37;2012;;;;;;;;;;;L;588707,6092;7198557,091
Ytre_vikna;3;54;21.07.2024;0;0;0;Andromeda polifolia;Andromeda;20;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;2,28;97,72;0;S;9;9;1;1;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Arctous alpina ;Arctous;3;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;13,28;65,44;21,28;S/SR;7;6;2;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Avenella flexuosa;Avenella;1;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;1,66;68,15;30,18;S/SR;6;5;2;3;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Betula nana;Betula;14;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;2,44;85,63;11,92;S;7;8;1;1;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Calluna vulgaris ;Calluna;17;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Carex hostiana;Carex;13;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL ;6;71,4;22,59;S/SR;8;9;6;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Carex panicea;Carex;5;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL ;12,14;58,86;29;S/CSR;8;8;4;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Cladonia sp.;Cladonia;20;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL ;;;;;;;;;;L;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Empetrum nigrum;Empetrum;16;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;0;100;0;S;7;6;2;1;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Hylocomium splendens;Hylocomium;3;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;;;;;6;5;4;2;0;B;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Hypnum cupressiforme;Hypnum;12;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;;;;;6;4;4;4;0;B;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Pleurozium schreberi;Pleurozium;9;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;;;;;6;5;2;2;0;B;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Potentilla erecta ;Potentilla;2;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;16,48;50,52;33;SR/CSR;7;7;3;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Racomitrium lanuginosum;Racomitrium;13;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;;;;;7;4;2;1;0;B;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Rhytidiadelphus loreus;Rhytidiadelphus;7;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;;;;;5;6;2;2;0;B;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Selaginella selaginoides;Selaginella;1;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;0;58,04;41,96;SR;8;7;6;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Trichophorum cespitosum;Trichophorum;1;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;1,19;98,81;0;S;8;8;2;1;0;V;589926,2867;7199137,52
Ytre_vikna;3;54;21.07.2024;0;0;0;Vaccinium myrtillus;Vaccinium;10;48,12;57,62;302,43;324,72;375,95;567,89;111,82;114,88;-3,06;2012;NOL;13,15;43,56;43,29;SR/CSR;6;6;2;2;0;V;589926,2867;7199137,52
Ytre_vikna;3;55;18.07.2024;0;0;0;Andromeda polifolia;Andromeda;20;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL;2,28;97,72;0;S;9;9;1;1;0;V;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Calluna vulgaris ;Calluna;1;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL ;0;91,99;8,01;S;7;6;2;2;0;V;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Cladonia sp.;Cladonia;20;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL ;;;;;;;;;;L;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Dicranum sp. ;Dicranum;10;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL ;;;;;;;;;;B;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Empetrum nigrum;Empetrum;20;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL;0;100;0;S;7;6;2;1;0;V;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Eriophorum angustifolium;Eriophorum;8;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL;30,35;63,4;6,25;S/CS;8;9;4;1;0;V;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Hylocomiadelphus triquetrus;Hylocomiadelphus;15;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL;;;;;6;6;6;3;0;B;589607,9014;7198659,708
Ytre_vikna;3;55;18.07.2024;0;0;0;Hylocomium splendens;Hylocomium;15;14,29;97,12;333,48;354,07;405,49;545,81;75,21;74,9;0,31;2012;NOL;;;;;6;5;4;2;0;B;589607,9014;7198659,708
